survive,niat_s,cr_s,wcat_s,reat_s,ebitaat_s
1,.0700793,-.0923069,.0362588,.0516357,.0787861
1,.0689992,-.0871684,.036415,.0510924,.0771493
1,.0628591,-.0896761,.0380939,.0514864,.0699458
1,.0777525,-.0901003,.038927,.0506768,.0885802
1,.0689142,-.0916573,.0368134,.0514896,.0768954
1,-.139176,-.0928374,.0217652,.0034415,-.2319948
1,-31.54778,-.0929403,-52.29884,-20.39712,-14.3755
1,.0690022,-.092063,.036973,.0517445,.0762385
1,.0595643,-.0913245,.0374099,.0512816,.0600922
1,.0699232,-.0795289,.0373839,.0511539,.0756551
1,.0762444,.0006893,.0382493,.0518,.0931788
1,.069675,-.0912626,.0367863,.0518229,.0770943
1,.0735156,-.0906386,.0371109,.0517418,.0862199
1,.0701182,.025867,.0380146,.0501287,.0745269
1,.0763313,-.0825473,.0390382,.0516917,.0980237
1,.0707674,-.0685026,.0375915,.0515483,.0787347
1,.032061,-.0496323,.0402872,.0490445,.0175567
1,.0696846,-.0307248,.0373475,.051438,.0782966
1,.0776088,-.0869182,.0404669,.0522445,.0895571
1,.066066,-.0880611,.0379539,.0511451,.0745906
1,.0704224,-.0860812,.0371461,.0514792,.0778102
1,.0673622,-.0859538,.0363365,.0513037,.0815053
1,.0667656,-.0875922,.0371641,.0514631,.0769306
1,.057696,-.0424887,.0413618,.0513775,.0592571
1,.0698246,-.0920319,.0359778,.0517912,.0775766
1,.0681907,-.0926244,.0350924,.051319,.0738187
1,.0615431,-.0927216,.0350403,.0484326,.0651864
1,.0691053,-.0919251,.0363398,.0513197,.076678
1,.0671422,-.0924854,.0357693,.0515771,.072795
1,.0633014,1.360495,.0376499,.0513849,.0770882
1,.0721115,-.091524,.0362159,.0506372,.085793
1,.0695442,-.0857632,.0364603,.0515354,.0769968
1,.0675647,-.0887294,.0368264,.0504146,.0754921
1,.0686144,.181186,.037805,.0514553,.0760793
1,.069619,-.0880096,.0367945,.0516006,.0779774
1,-.1934646,-.0928108,.0232012,.0027943,-.4230217
1,.0767494,-.0900674,.038755,.0519384,.0913882
1,.0652782,-.0676141,.0383392,.04849,.0792541
1,.0712194,-.0914861,.0372388,.0507395,.0748902
1,.0646644,-.0918658,.0366937,.0515663,.0818959
1,.0673995,-.0928259,.0347555,.0514251,.0701371
1,.0681957,-.0917482,.0372899,.0520198,.0734002
1,-.1181797,-.092889,.0198569,.0126555,-.1772756
1,.0712329,.3085154,.0377019,.0517484,.0812055
1,.0615604,-.0921067,.0349901,.0475864,.0631575
1,.0747746,-.0907932,.039598,.0516884,.0936448
1,.0728431,-.0309863,.0392301,.0517683,.0862105
1,-.4622014,-.0929294,-.1498166,-.0308217,-.7439154
1,.0711719,-.0912009,.0378739,.0518162,.0805103
1,.0466843,-.0924318,.0364551,.0406737,.0085615
1,.0688163,-.0927201,.0349921,.0514423,.0786217
1,.0486816,-.0911528,.0374655,.051129,.0730611
1,-1.377811,-.0929057,-.0542338,-.2566213,-1.953032
1,.0562266,-.0898751,.038517,.0494788,.0448644
1,.0724094,-.0906592,.0382437,.0520817,.083262
1,.0008502,.0249003,.0395757,.0431818,-.0292254
1,.0706968,-.0918932,.036564,.0514801,.079972
1,.062155,-.0918903,.0367964,.0514134,.0653673
1,.0768237,-.0820452,.0390204,.0520173,.0885994
1,.0984805,-.090832,.0364214,.0519433,.0783032
1,.0691051,-.0924635,.0363167,.0504882,.0761857
1,.026278,-.0921171,.0369409,.046851,.0087558
1,.0583371,-.0883827,.0387207,.0491712,.0623838
1,.0728253,-.0923128,.0364907,.0518366,.0827354
1,.0685286,-.0919333,.0361531,.0516932,.0782553
1,.0719503,-.0830752,.0384197,.0516119,.0793128
1,.0726152,-.0923681,.0360351,.0514258,.0818287
1,.0714806,-.0927836,.0351918,.0514047,.0901322
1,.0712719,-.0924868,.0361839,.0516287,.0824205
1,.0698043,-.0926442,.0357066,.0516561,.0780523
1,-.061146,.0703904,.0383952,.0359819,-.1284833
1,-.0098939,-.0642342,.0417984,.0424468,-.0648214
1,.0708398,-.0906687,.0364182,.0512004,.0773425
1,.070999,-.089865,.0373066,.0511614,.0836794
1,.0774487,-.0860132,.0394679,.0447538,.0898858
1,.0506138,-.092754,.0336297,.0503169,.0481416
1,.0695073,-.082634,.0368106,.0516427,.0772894
1,.0700532,-.0914163,.0368338,.0511775,.0797179
1,.0696437,-.0334224,.0364514,.0513552,.0797344
1,.0713621,-.0705056,.0382016,.0516713,.0819679
1,.0674875,.111675,.0367852,.0514724,.0793685
1,.063973,-.0923986,.0363951,.0508276,.0737988
1,.0541798,.0192876,.0403487,.050843,.0502174
1,-.1582836,-.0929384,.0194699,.0170266,-.0492273
1,.0508198,-.0893744,.038438,.0510123,.069635
1,.0694604,-.0909586,.0370523,.0515401,.0777689
1,.0707327,-.0750616,.0395407,.0519647,.0830125
1,.070485,-.0890185,.0388629,.0517822,.0788407
1,.0694941,-.0902504,.036605,.0515832,.0774472
1,.0537493,-.0240749,.0406454,.0501059,.052191
1,.0691275,.75587,.0402547,.052033,.0772605
1,.0565378,-.0776949,.0410541,.0499502,.0560023
1,.0695188,-.0923548,.0361816,.0515415,.0766992
1,.0694337,-.0924066,.0362757,.051609,.0770982
1,.0697717,-.0914623,.0367088,.0516293,.0785472
1,.0695847,-.0919513,.0364657,.0515073,.0752783
1,.0693121,-.0920895,.0362949,.0514841,.0770813
1,.0708203,-.0924335,.0362879,.0515914,.0810704
1,.0697681,-.0168698,.0385741,.051318,.0789429
1,.0759182,-.05507,.0384238,.0517122,.0927237
1,.0443233,-.0928695,.0336103,.0485366,.0376273
1,.0672991,-.0118906,.0380193,.0508273,.0725036
1,.0703425,-.0674153,.0361664,.0513799,.0780919
1,.070199,-.0854179,.0380734,.0514856,.079101
1,.0679019,3.023514,.0381642,.0504898,.0701979
1,.0595003,-.0759186,.0410781,.0508639,.0712293
1,.069983,-.017341,.0386029,.0515167,.0771295
1,.0715521,-.0906144,.0372767,.0515107,.0756613
1,.0850957,-.0899306,.0392091,.0460137,.1159734
1,-.5655199,-.0928686,-.0215019,.006553,-.8632082
1,.0775976,-.0897624,.0417195,.0485918,.0887595
1,.0711559,-.0630503,.0358496,.0511054,.0827452
1,.0560525,-.0924465,.0361905,.0509179,.062853
1,.0632887,-.0927387,.0338473,.0484679,.0713989
1,.0731124,-.0920657,.0387859,.051895,.0850249
1,.076485,-.0911634,.037303,.0481084,.1028281
1,.0662485,-.092913,.0331482,.0513019,.0746711
1,.0705464,-.0912009,.0367052,.0524088,.0770451
1,.0462041,-.0881179,.0391615,.0449404,.0440492
1,.0717527,.0037008,.036084,.0517912,.0820786
1,.0745818,-.0917907,.0390127,.0517088,.0918098
1,.0708565,-.0789718,.0383869,.0511631,.0783684
1,.0738041,3.79779,.0391386,.0515,.0829216
1,-1.732328,-.092839,-.1125159,-.152445,-2.538359
1,.0551258,.3230793,.0421105,.0486285,.0617915
1,.0680206,-.0894642,.0365521,.0514403,.0769644
1,.059595,-.079656,.0401972,.0509017,.0600137
1,.0707816,-.0806566,.0385852,.051682,.0812029
1,.0714096,-.0926492,.0363053,.0515077,.0787809
1,.0731377,-.0916358,.0363996,.0515332,.0772068
1,.0614979,-.0926465,.0356193,.0495095,.0637358
1,.0470978,.1899296,.0409789,.0444954,.0428244
1,.0710527,-.0915833,.0370809,.0518076,.0774741
1,.0760501,-.085816,.03966,.0517026,.0866715
1,.0627774,-.0920839,.0366869,.0514114,.0821408
1,.0690511,-.0905185,.0371973,.0515258,.0751727
1,.0709137,-.0701225,.039233,.0517722,.0802758
1,.0606711,-.0734088,.0378658,.0514696,.0736796
1,.0615796,-.0908691,.0365961,.0498478,.0694545
1,.0651083,-.0929374,.0322136,.0514189,.0748838
1,.0683978,-.0911747,.0372783,.0512776,.0849017
1,.0748294,-.0798782,.0297752,-.920165,.0836169
1,.0702061,-.0821855,.0383589,.0517224,.079221
1,.0701789,-.0919331,.0366286,.0515889,.0765329
1,.0675553,-.0925645,.0341222,.0514665,.0765548
1,.0479954,-.0927045,.0349582,.0081734,.0311363
1,.0659785,-.0914327,.0359152,.051273,.0760858
1,.0584815,-.0925516,.0360672,.0507146,.0606938
1,.0694906,-.0914956,.0380421,.0514059,.0791926
1,.0633775,-.0886121,.0394657,.0512725,.0697533
1,.0702388,-.0888389,.0382392,.051396,.0736955
1,.0677066,-.0825182,.0376611,.0514959,.074499
1,.0690007,-.0915866,.0365598,.0513497,.0761344
1,.0667819,.2011061,.0397181,.0516274,.0702971
1,.0700939,-.0915349,.0362929,.0515577,.0787311
1,.0665077,.1298011,.0364255,.051533,.0813091
1,.0674,-.0923014,.036387,.0518216,.0796945
1,.0622184,-.0895009,.0403254,.0502743,.0720023
1,.0694168,.0045087,.0365578,.0514354,.078323
1,.0714513,-.076685,.0383648,.0520204,.08114
1,.0146668,-.0900898,.0392284,.0405751,.0122022
1,.0711301,-.0891497,.0374234,.0515818,.0772959
1,.0684048,-.0916106,.0374373,.0512451,.0774188
1,.0661284,-.0928557,.0318241,.0511706,.0700091
1,.0703364,-.0917229,.0369061,.051389,.0810621
1,.0754808,.0852309,.0395841,.0520857,.089035
1,.0652467,-.0928785,.0348458,.0512448,.0676371
1,.0690916,-.0898551,.0382382,.0512973,.0742821
1,.0750097,-.0191199,.0374871,.0519794,.0934766
1,.0713431,.3120095,.0402755,.0518411,.079407
1,.0315037,-.0920153,.0377474,.0399781,-.010096
1,.070376,-.0320094,.0365815,.0515561,.0807454
1,.0741559,-.092599,.0354514,.0509442,.0831713
1,.0662282,-.0915551,.0371321,.0512856,.0731204
1,.0538452,-.0886434,.038058,.0511483,.0531803
1,.0645639,-.0915828,.0367732,.0506631,.0669435
1,.0654651,-.0899102,.0390893,.05193,.0783912
1,.070864,-.087732,.0373303,.0512307,.0801776
1,.0687243,-.0918263,.0366339,.0515316,.0758283
1,.0695433,-.0906434,.0369566,.0516195,.0760741
1,.0672932,-.0814166,.0367156,.0509876,.0779123
1,.0166275,-.079764,.0390166,.0444425,.0053664
1,.0586671,-.0920843,.0381695,.0484974,.0593879
1,.0721546,-.0915067,.0358832,.0518842,.081307
1,.0712166,-.0910549,.0365288,.0517279,.0762044
1,.0620212,1.515354,.0390766,.0511984,.0640595
1,.0726763,-.0752651,.0377722,.0515485,.0804224
1,.0773492,-.0923477,.0360336,.0521408,.0913318
1,.0583465,-.0721889,.0421277,.0508961,.0587288
1,.0698176,.5189478,.0390211,.0513628,.0844666
1,.0671407,-.0668963,.0388515,.0514355,.0791403
1,-.1781629,-.0928174,-.0605483,-.2069802,-.3019661
1,.0642328,-.0925665,.0353052,.0513411,.068534
1,.0691473,-.0298038,.0365781,.0515239,.0755349
1,.074258,-.0040767,.036505,.0517586,.0901425
1,.0688608,-.0925196,.0333213,.0505401,.0762783
1,.0470401,-.0884207,.0401745,.0484305,.0643307
1,.0713837,-.0915395,.0368265,.0515683,.0801612
1,.0689445,-.021113,.0374678,.0512884,.0748906
1,.0676618,-.0926792,.0358662,.051439,.0724131
1,.0711624,.0384656,.0374977,.051606,.0802483
1,.0753453,-.0869056,.0380617,.0517825,.0855315
1,.0712456,-.0839728,.0365561,.0513985,.0801572
1,.0752389,-.0921229,.0377266,.0515738,.0886733
1,.0759881,-.0852037,.0377275,.0496449,.0796645
1,.0704541,-.0905802,.0370344,.0514796,.0791981
1,.0683855,-.091121,.0362011,.0513691,.0717129
1,.0693595,-.0746992,.0366902,.0514472,.0759806
1,.0488675,-.0924398,.0357489,.0505897,.0686598
1,.0708137,-.0787399,.0369717,.0514273,.0805533
1,.0661252,-.0851456,.0364135,.0514069,.069858
1,.0715464,-.0903015,.0394564,.0518252,.0844486
1,.0397535,-.0853313,.0364166,.0500926,.0395299
1,.0617161,-.09278,.03219,.0500658,.0867573
1,.071853,-.0911769,.0361506,.0516396,.0827873
1,.0704397,.0077579,.0392319,.0516258,.0802272
1,.0633076,.1535127,.0378708,.0499197,.0804085
1,.084062,-.092831,.0221186,.0445389,-.0550445
1,.0714411,-.0488921,.0400438,.0517661,.0805724
1,.0679389,-.0882847,.0357584,.051503,.0779367
1,.0591257,-.0928135,.0316652,.0514071,.062555
1,.0678417,-.0923269,.0358905,.0512811,.0744755
1,.0944513,-.0928125,.0305936,.0443188,.062286
1,.0629993,-.0817462,.0372381,.0508219,.0751773
1,.0666664,-.0846318,.0399775,.0516069,.0723589
1,-.1358543,-.0914387,-.0068907,.0252905,-.2352339
1,.0638187,.0411882,.0393836,.0515963,.0739037
1,.0690502,-.0901801,.0382863,.0515033,.0754954
1,.0723914,-.0774258,.0404575,.051889,.0848059
1,.067616,-.0923273,.0364274,.0514952,.0766479
1,.0727603,.2489247,.0383109,.05151,.0853545
1,-.2536582,-.0928739,.030681,.0368075,-.5210459
1,.0692349,-.0913518,.0365816,.0513533,.0756535
1,.0450285,-.091272,.0364532,.0487551,.0458712
1,.0282417,-.0818466,.037424,.0456256,.018896
1,.0662385,-.0921098,.0361545,.0512816,.0777305
1,.0725676,-.0564179,.0387785,.0521678,.0829726
1,.0636414,-.0817793,.0366461,.0513802,.0649718
1,.0638707,-.0921999,.0377996,.0511243,.0712847
1,.0707724,-.0904013,.0379422,.0516328,.0778399
1,.0706873,-.0849425,.0380306,.0516134,.0820167
1,.0737149,-.0912345,.0366054,.0519107,.0819785
1,.0716795,-.0915147,.0383129,.0519898,.0809122
1,.0649969,-.092613,.0363368,.0514912,.0759525
1,.0673214,-.0873209,.0363289,.0512605,.0735371
1,.0695399,-.0924789,.0362612,.0515345,.0765463
1,.0706078,-.0919107,.0372568,.0514111,.0789639
1,.0339641,-.0923094,.036196,.0501968,.0190413
1,.0662923,-.0915912,.0370182,.0514506,.0757684
1,.0744918,.9022948,.0377897,.0517953,.0891379
1,.0716612,-.0899439,.0389521,.0520889,.0760038
1,.071818,-.0920011,.0366419,.0512561,.0787596
1,.0688346,-.0906795,.036634,.0515668,.0766341
1,.0703677,.4312026,.0393212,.0517477,.0805055
1,.0591765,-.0876579,.0373888,.0508193,.0597762
1,.0684769,-.0232887,.038606,.0515111,.0762589
1,.0625163,-.0862868,.0369485,.0511437,.064982
1,.0685903,-.0895341,.0372454,.0514653,.0765313
1,.0670524,-.0576048,.0375988,.051402,.0752898
1,.0682411,-.0853261,.0367496,.0514384,.0770743
1,.0704129,-.0882753,.0369484,.0515655,.0770406
1,-3.536675,-.0929159,-.7270609,-.6682266,-5.169305
1,.0710926,-.0921114,.0381073,.0518061,.0775024
1,.0629779,-.0019398,.0383785,.0511663,.0650116
1,.0711061,-.091452,.0370096,.051234,.077173
1,.042425,-.0724577,.0384528,.0507103,.074468
1,.0691553,-.0897633,.0370195,.0510994,.0779787
1,.0623311,-.0922931,.0369951,.0510831,.0670885
1,.0563885,-.070602,.0423772,.0502981,.0550889
1,.0647562,-.0897102,.0376513,.0507673,.07368
1,.0623069,-.0801681,.035829,.0475368,.0877652
1,.0685165,-.0917302,.0363692,.0516986,.070224
1,.0709396,.5458217,.0376859,.0508966,.071354
1,.0703685,-.0907174,.0369504,.0504759,.0247218
1,.0718046,-.0918162,.0366639,.0510888,.079825
1,.0623027,-.0912223,.0367975,.0502436,.0818325
1,.046369,-.0923462,.0367174,.0511106,.0524122
1,.0670082,-.0921074,.0359552,.0510453,.0757097
1,.0660232,.0293791,.0373264,.0503344,.0729829
1,.0660178,-.0912152,.0370528,.0515191,.0750971
1,.0669017,-.0571008,.0369191,.0513162,.0802967
1,.059955,-.0326821,.0361174,.0506772,.0612196
1,.0709392,-.0924151,.0375134,.0509145,.0801357
1,.0698065,-.0561543,.0368675,.051538,.0801999
1,.0658759,-.0921843,.0370395,.0514502,.0689579
1,.0694584,-.0913362,.0353708,.051489,.0773067
1,.0710945,-.0865184,.0365878,.0518531,.079296
1,.0686051,-.0923565,.0373512,.0514686,.0761159
1,.0237331,-.0856614,.0384116,.0471716,.0047349
1,.0787418,-.0780259,.0409903,.0519347,.0945575
1,.0659444,-.0894552,.0373137,.0506062,.0691432
1,-.2143858,-.0928794,-.0362868,-.031102,-.455497
1,.0531787,-.081155,.0408239,.0502236,.049864
1,.0726043,1.162428,.0423117,.0514528,.0845229
1,.0687974,-.0920814,.0366415,.0514688,.0771015
1,.0730106,.0314117,.0399972,.0519456,.0811372
1,.0701543,-.0732905,.036975,.0514902,.0814244
1,.0695647,.3064978,.0383381,.0516846,.0763256
1,.0648594,-.0921948,.0360592,.0514513,.0778
1,.0666217,-.0928606,.0341833,.051372,.0704428
1,.0703667,-.0927327,.0360988,.0514426,.0780272
1,.0683653,-.0907965,.0368569,.0513978,.0766994
1,.0699157,-.091485,.0363233,.0514469,.0787406
1,.0684103,-.0922113,.038538,.0513914,.0789502
1,.0754402,-.0889509,.0381898,.0518361,.0910056
1,.0649911,-.0763472,.0418713,.0492034,.0690545
1,.0715285,-.0757018,.0387497,.0516736,.0782626
1,.0695267,-.0914831,.0369398,.0510521,.0759346
1,.0637268,-.0924102,.0365884,.0512538,.0682276
1,.0687974,-.0915196,.0364643,.0515573,.0769758
1,.0040102,-.091445,.0393925,.0475078,-.0216579
1,.0691917,-.0904102,.0383298,.0514839,.0808561
1,.0739486,-.0903952,.0377747,.0518016,.0828351
1,.0678586,-.0894034,.0369075,.0515663,.0720972
1,.0691431,-.0928463,.0339917,.0512995,.0746082
1,.0556491,-.0718311,.0407518,.0487529,.0477183
1,.0771844,-.0777428,.0383423,.0518046,.0883659
1,.0318412,-.0786911,.0405725,.0381639,.0188163
1,.0598071,-.0787062,.0381253,.0510314,.0606622
1,.0658531,-.0907708,.0361889,.0511354,.0676574
1,.0095695,-.0648469,.0409685,.0460141,-.0076055
1,.0657811,-.0710822,.0365544,.0513806,.0708437
1,.0594456,7.059835,.0415182,.0501724,.0530889
1,.0690128,-.092899,.0316948,.0515103,.0768805
1,.0726584,-.0862849,.0365043,.0514979,.0805188
1,.0622023,-.0876757,.0392052,.0513449,.0648899
1,.0709667,-.0885943,.0370374,.0515714,.0798539
1,.0695607,-.0822743,.038406,.0514157,.0762408
1,-3.195676,-.0928504,-.2671582,-.0341053,-1.795358
1,.0685544,-.082945,.0371466,.0514596,.0779032
1,.0696596,-.0919179,.0380172,.0520039,.0867153
1,.0715151,-.0835611,.0379649,.0505165,.0878098
1,.069279,-.0850236,.0395184,.0513331,.0761043
1,.0694823,-.0922619,.0379709,.0514974,.0742828
1,.0726007,-.0899462,.0391342,.0518648,.0837837
1,.0468868,-.0297411,.0397275,.0492988,.0394592
1,.0696039,-.0315596,.0365784,.0514717,.0806618
1,.0725319,-.0609225,.0398677,.0522317,.0845122
1,.0703175,-.0838281,.0378589,.0512589,.0813338
1,.0155374,-.0927935,.0352808,.0496159,.0606131
1,.0705753,-.0918557,.0363274,.0515919,.077661
1,.0692004,-.0926592,.0351604,.0516978,.0770713
1,.0520303,-.0862753,.0382354,.0494606,.0476636
1,.0715059,-.0920557,.0366932,.051757,.0816283
1,.0682642,-.0341382,.0382441,.0514838,.0792172
1,.0707481,-.0921714,.0358168,.0515444,.082791
1,.0679573,-.0812776,.0380266,.051197,.0760501
1,.0656269,-.087349,.0367224,.0513306,.0699905
1,.0713569,-.0918264,.0382121,.0516305,.079974
1,.0673183,-.0926903,.0357034,.0517552,.0722654
1,.0623657,-.0925469,.0354849,.0513273,.068754
1,.0642394,-.0786648,.0379128,.0509991,.0707047
1,.0706191,.0623877,.0420589,.0514763,.0786179
1,.0568143,-.0918931,.0377977,.0494801,.0637683
1,.0040094,-.0928861,.031256,.0485891,.0159372
1,.0703805,-.0791213,.0374181,.0514209,.0926235
1,.0710783,.1028215,.0395302,.0518638,.0796035
1,.0415839,-.0798492,.0391283,.0507212,.0761686
1,-.1828669,-.0929332,-.0402493,-.1095674,-.2554699
1,.0769197,-.0902185,.0377458,.0515345,.0935145
1,.06838,-.0907407,.0382742,.051993,.0735143
1,.0706537,-.0798425,.0378996,.051428,.0764576
1,.0699121,-.0908981,.0372494,.0507339,.0762403
1,.0372252,-.0882267,.0417867,.0483487,.0263827
1,.0765608,-.0917082,.0370844,.0520542,.0914568
1,.0703024,-.0846143,.0381472,.0515771,.0786794
1,.0394386,-.0860908,.0365007,.050188,.0302326
1,.0497583,-.09002,.0376091,.0498731,.0680585
1,.0687489,-.0913507,.0373263,.0510923,.0753612
1,.0190838,-.0897762,.0334248,.0400067,.0478054
1,.0698387,-.0846129,.0368909,.0514448,.0795299
1,.0701389,-.0885274,.0368743,.0515452,.0773881
1,.0688735,-.0871424,.0378787,.0517581,.0778354
1,-.1498666,-.0929181,.01141,-.0052654,-.2558265
1,-.0252221,-.0929053,.0020725,-.0096114,-.0994081
1,.0754921,-.0794292,.0408551,.0499241,.0848108
1,.0593586,-.075198,.037653,.0513413,.076429
1,.0655948,-.0925824,.0350355,.0461145,.0842471
1,.0697401,-.0816563,.0374254,.051548,.0805087
1,.071207,-.0691787,.0379602,.0515149,.069754
1,.0700134,-.0581012,.0397512,.0510429,.0727601
1,.0672885,-.0921771,.0383643,.0514184,.0709808
1,.0727055,-.0868386,.0411485,.0516235,.08132
1,.0660601,-.0925011,.0351521,.0514893,.0703531
1,.0688497,-.0921692,.0365303,.0514302,.0749934
1,.0317263,-.0606038,.0375133,.0486273,.0564928
1,.0673908,-.0861791,.038607,.0510941,.0645492
1,.032666,-.0921793,.0355412,.0492751,.0232946
1,.0686406,-.0923883,.0366138,.0514441,.0743012
1,-.3048708,-.0928651,.0065866,.0153069,-.2898769
1,.0670029,-.0924072,.036847,.0515026,.0757833
1,.0783923,-.0405903,.0422223,.0518925,.0888223
1,.0782381,-.0911391,.0370546,.0518111,.0906301
1,.0268498,-.0408869,.0402597,.039789,.0104979
1,.0620456,-.0499098,.0372724,.0498509,.0632922
1,.0693209,.0287654,.0387811,.0512007,.0771418
1,.0670283,-.0926757,.0322703,.0513001,.0869993
1,.0680828,.0445364,.0382568,.051458,.0731351
1,.057947,-.0891301,.0351873,.05132,.0649204
1,.0633681,-.0925778,.0353328,.0518463,.0677414
1,.0752855,1.456256,.0407554,.0517676,.0900282
1,.0714333,.0502371,.0385222,.0514657,.0818063
1,.0660689,-.0666191,.0362858,.0511877,.0720801
1,.0708279,-.0725271,.036883,.0511037,.0809335
1,.0718042,-.0871322,.0381604,.0515538,.0801078
1,.0782949,-.0920029,.0391208,.0514574,.0929386
1,.0767631,-.084732,.0372222,.0514304,.0953656
1,.0721669,-.0913832,.0373439,.0515346,.0811336
1,.0698461,-.0896375,.0412479,.0515179,.0784887
1,-3.133264,-.0927945,-.1659237,-.3794297,-.9084823
1,.0725664,-.0913062,.0387169,.0516753,.0812594
1,.0313469,-.092849,.0327971,.0502183,.019905
1,.0733719,-.0917583,.0400308,.0517898,.0850346
1,.0705957,-.0921165,.0388018,.0515485,.0880704
1,.0600383,-.0488506,.0390507,.0507024,.060835
1,.0683679,.6697241,.0382899,.0515349,.0736577
1,.0285829,-.0876827,.0394516,.0479372,.0282594
1,.0710294,-.0922877,.0367429,.0514583,.0782148
1,-.0160691,-.0918358,.0385073,.047094,.0496117
1,.0663779,-.0883679,.0390973,.0516198,.0745039
1,.0715908,-.0883425,.0381595,.0515404,.0826668
1,.0715268,-.0922433,.0365533,.0517426,.0791888
1,.0732796,-.0868956,.0410175,.0518744,.0837875
1,.0704446,-.0846736,.0374051,.0516134,.0828877
1,.0525673,-.0671267,.0365679,.0511917,.0663274
1,.0584299,-.0909767,.0358308,.0476659,.0617415
1,.0712714,-.0920254,.0399414,.0516099,.0793924
1,.065423,-.0577421,.0393187,.0510907,.0717084
1,-.0531282,-.0923572,.0364955,.0343857,-.1006538
1,.0722667,-.0746907,.0372081,.0518298,.0844066
1,-.0210916,-.0916905,.0400766,.0421518,-.0308992
1,.0192097,-.0524822,.0388689,.0501856,.0688488
1,.0777715,-.0846384,.0403729,.0513154,.0959572
1,.0527503,-.0829834,.0390063,.0512935,.0663004
1,.0103448,-.0899076,.0396228,.0444188,-.0149838
1,.069881,-.0923771,.0384936,.0515821,.0782161
1,.070823,-.0886185,.0395284,.0507089,.080367
1,.0575402,-.0924804,.0352764,.04972,.0580938
1,.0706788,-.0915688,.0400803,.0513962,.0782647
1,-2.515695,-.0929324,-.9140296,-.7194174,-3.369925
1,.066651,-.0541071,.0400349,.0514373,.0710006
1,.0633799,-.0858708,.0367414,.0513118,.0651349
1,.0717706,-.090844,.0364504,.0513834,.0792497
1,.0733009,-.0395401,.0411636,.051811,.084068
1,.0707633,-.0924087,.0381353,.0515151,.0806108
1,.068136,-.092284,.0381806,.0504112,.0638011
1,.0732743,-.0848588,.038361,.0512997,.0739419
1,-.1043755,-.0929076,-.0319848,.0342522,-.1786699
1,.0315013,-.0929388,.0130396,.0462145,.0349216
1,.0722515,-.0876163,.0372501,.0513196,.0669229
1,.0692359,-.0918927,.0362383,.0515593,.0765634
1,.0467137,-.0922711,.0361575,.050753,.0640166
1,-.6201696,-.0928556,-.0098894,.0033135,-.5459692
1,-.0893902,-.092372,.0337929,.0437752,-.1268683
1,.0484416,-.0923676,.0373428,.0496507,.0423113
1,.0668334,-.0863554,.039616,.0506826,.0696371
1,.0648049,-.0899008,.0374464,.0509705,.0678484
1,.0676416,-.0920167,.0363692,.051274,.077348
1,.0859331,-.0815575,.0405674,.0517862,.1087816
1,-2.556993,-.0929399,-1.259954,-.6698582,-3.45332
1,.0724647,-.0922536,.0376898,.051742,.0834193
1,-1.068786,-.0929371,-.7617141,-.1127637,-1.679718
1,.0718063,.1544113,.0374244,.0515396,.0816805
1,.0695736,-.082528,.0374108,.0512574,.0784649
1,.0734336,-.0836934,.0401144,.0521114,.0827603
1,.0326315,-.0452742,.0372727,.0495645,.0470396
1,.0566529,.0569106,.0397516,.0502165,.0586745
1,.0768403,-.0902364,.0371075,.051945,.0945576
1,.0870127,-.0907283,.0388488,.0522102,.1109394
1,.0767844,-.0916936,.0375988,.0515165,.0932318
1,.0753592,-.0257361,.0415564,.0505201,.0844827
1,.0404953,-.0899596,.0402142,.0495767,.0404122
1,.0758878,-.0900343,.0397426,.0512556,.0910514
1,.0696633,-.0269301,.0401186,.0515664,.0768602
1,.057018,.1817264,.0386302,.0518643,.0741631
1,.0591709,-.0889085,.0375378,.04964,.0618267
1,.0744297,-.0921366,.0372608,.0514795,.0831799
1,.0558118,-.0925809,.0361553,.0509781,.0625031
1,.070272,.0119807,.0397455,.0515146,.0764208
1,.0634772,-.0412178,.0384508,.0512745,.0784685
1,-.0123825,-.0928287,.0252489,.0420297,-.0508547
1,.0755987,-.0827909,.0374965,.0515686,.0951139
1,.0804586,-.0907848,.0368551,.0516432,.0959785
1,.0655735,-.0905071,.036931,.0513737,.069416
1,.0710055,-.0905472,.0381088,.0512759,.0818782
1,.066624,-.0892167,.0373832,.0508927,.069323
1,.0741989,-.0885338,.0369791,.051635,.0911189
1,.074058,.0991848,.0390514,.0517296,.0870628
1,-.2380974,-.0924908,.0319008,.0220585,-.1315918
1,.0654443,-.0922538,.035936,.0513482,.0705351
1,.0646754,-.0920838,.0379506,.0484371,.0731757
1,.0085162,-.0925132,.0355122,.0485017,-.0184184
1,.0712894,.1506907,.0373055,.0514868,.0816585
1,.0698191,-.0443845,.0374988,.0513402,.0777541
1,.0685166,-.0903236,.036876,.051466,.0771172
1,.0681253,-.0893764,.0364105,.051458,.073227
1,.0701097,-.0726529,.0373115,.0515664,.0793173
1,.0707853,.09779,.0378568,.0515719,.0794078
1,.0742678,-.0918546,.0359232,.0514656,.0991508
1,.0775481,-.0892165,.0395453,.0517599,.0909034
1,.0674744,-.0921822,.0372138,.0512653,.0789345
1,.025274,-.0927731,.0319798,.0491343,.0113472
1,.0384188,-.0928991,.0341426,.0493826,-.0001437
1,.0711031,.0248489,.0376286,.051381,.0814668
